date,open,high,low,close,volume,amount,turn
2026-01-05,8.5200000000,8.5200000000,8.3600000000,8.3900000000,29532760,248844739.2300,1.411400
2026-01-06,8.3500000000,8.4600000000,8.3000000000,8.4100000000,22731033,190613448.9400,1.086300
2026-01-07,8.4000000000,8.7000000000,8.3500000000,8.5700000000,27258748,231599486.9100,1.302700
2026-01-08,8.5200000000,8.5200000000,8.3100000000,8.3400000000,29823411,249648313.4900,1.425200
2026-01-09,8.3500000000,8.3800000000,8.2600000000,8.3600000000,19690339,163988128.8900,0.941000
2026-01-12,8.3600000000,8.5700000000,8.3200000000,8.4600000000,24779343,209219075.0900,1.184200
2026-01-13,8.4500000000,8.5100000000,8.2000000000,8.2200000000,26190230,218468425.0900,1.251600
2026-01-14,8.2400000000,8.3300000000,8.1000000000,8.1700000000,25489603,209540017.2300,1.218100
2026-01-15,8.1900000000,8.3400000000,8.1300000000,8.2900000000,17848252,147674560.5800,0.853000
2026-01-16,8.3300000000,8.4200000000,8.2800000000,8.3300000000,13831995,115337149.2300,0.661000
2026-01-19,8.3000000000,8.7000000000,8.2600000000,8.6500000000,28928294,246922106.0200,1.382500
2026-01-20,8.5500000000,8.6300000000,8.4700000000,8.6200000000,21745332,185880844.3800,1.039200
2026-01-21,8.6000000000,8.6200000000,8.3900000000,8.4300000000,18178315,154110410.6000,0.868700
2026-01-22,8.4700000000,8.6200000000,8.4000000000,8.5400000000,18042370,153779913.5800,0.862200
2026-01-23,8.5500000000,8.5800000000,8.3600000000,8.4000000000,32117257,270937085.7100,1.534900
2026-01-26,8.4100000000,8.4200000000,8.1600000000,8.2400000000,27395432,225668402.9300,1.309200
2026-01-27,8.2600000000,8.2900000000,8.1400000000,8.1600000000,20052675,164191827.5000,0.958300
2026-01-28,8.1700000000,8.2400000000,8.0800000000,8.2000000000,15670236,127968247.8400,0.748900
2026-01-29,8.2300000000,8.4000000000,8.1800000000,8.3600000000,22272457,185531145.6000,1.064400
2026-01-30,8.3600000000,8.7200000000,8.3300000000,8.5000000000,37068056,315760556.0800,1.771500
2026-02-02,8.4300000000,8.4500000000,7.6500000000,7.6500000000,54133653,423117045.1400,2.587000
2026-02-03,7.5500000000,7.7700000000,7.5000000000,7.7500000000,43494204,332194668.5800,2.078600
2026-02-04,7.7300000000,8.0700000000,7.6800000000,8.0000000000,31112933,247028339.2700,1.486900
2026-02-05,7.9700000000,8.2000000000,7.9200000000,8.1500000000,24976582,202200576.6800,1.193600
2026-02-06,8.0900000000,8.2400000000,8.0600000000,8.0600000000,18825524,153410193.4600,0.899700
2026-02-09,8.1900000000,8.4000000000,8.1000000000,8.2900000000,20102595,167044246.8700,0.960700
2026-02-10,8.3300000000,8.3500000000,8.1800000000,8.3100000000,14867789,123214580.6000,0.710500
2026-02-11,8.2700000000,8.3900000000,8.2500000000,8.3600000000,10779959,90080184.5500,0.515200
2026-02-12,8.3500000000,8.3800000000,8.2800000000,8.3400000000,12081188,100763747.2300,0.577400
2026-02-13,8.3300000000,8.3400000000,8.1200000000,8.1300000000,11633085,95682414.7700,0.555900
2026-02-24,8.2000000000,8.3700000000,8.1900000000,8.3000000000,16234736,134718143.2800,0.775800
2026-02-25,8.3000000000,8.4800000000,8.2600000000,8.3100000000,14657820,122898767.7200,0.700500
2026-02-26,8.3100000000,8.4200000000,8.3100000000,8.3800000000,12090186,101218674.8400,0.577800
2026-02-27,8.3700000000,8.5400000000,8.3300000000,8.5000000000,17096658,144832674.6000,0.817000
2026-03-02,8.4200000000,8.5700000000,8.3500000000,8.5400000000,24979583,211780619.9200,1.193800
2026-03-03,8.4800000000,8.7000000000,8.4700000000,8.5700000000,25770274,220836476.8900,1.231500
2026-03-04,8.5700000000,8.5800000000,8.2900000000,8.2900000000,23267677,194842264.5100,1.112000
2026-03-05,8.3500000000,8.4500000000,8.1600000000,8.2300000000,20437600,169574032.0000,0.976700
2026-03-06,8.2200000000,8.3800000000,8.1700000000,8.3500000000,12884443,107044492.3600,0.615700
2026-03-09,8.3200000000,8.3800000000,8.0700000000,8.1000000000,21357329,173925466.0500,1.020700
2026-03-10,8.1000000000,8.2700000000,8.0100000000,8.1300000000,16560888,134034160.2000,0.791400
2026-03-11,8.1400000000,8.2200000000,8.0700000000,8.2100000000,13180237,107553913.9600,0.629900
2026-03-12,8.2100000000,8.2900000000,8.1500000000,8.2100000000,13967082,114933746.5100,0.667500
2026-03-13,8.1800000000,8.7900000000,8.1700000000,8.7300000000,42091651,362216535.3300,2.011500
2026-03-16,8.6000000000,8.8300000000,8.5300000000,8.5600000000,33829921,292700914.5100,1.616700
2026-03-17,8.5500000000,8.7900000000,8.5400000000,8.5700000000,22462934,194059891.2300,1.073500
2026-03-18,8.5800000000,8.6000000000,7.9800000000,8.1000000000,29914605,244181222.8000,1.429600
2026-03-19,8.0700000000,8.1200000000,7.9100000000,7.9600000000,19502829,156193273.0100,0.932000
2026-03-20,7.9500000000,8.1200000000,7.9100000000,7.9100000000,20064469,160597553.7700,0.958900
2026-03-23,7.9100000000,7.9200000000,7.4800000000,7.5500000000,24023016,184845636.7800,1.148000
2026-03-24,7.6500000000,7.8000000000,7.5500000000,7.7800000000,14510917,111147169.3900,0.693500
2026-03-25,7.7800000000,8.2100000000,7.7300000000,8.1900000000,21590916,174133787.2000,1.031800
