date,open,high,low,close,volume,amount,turn
2026-01-05,4.9800000000,5.1600000000,4.9100000000,5.1300000000,35833700,182342694.0000,5.647100
2026-01-06,5.1300000000,5.1600000000,5.0100000000,5.0400000000,28057625,142248892.5000,4.421600
2026-01-07,5.0100000000,5.0500000000,4.8700000000,4.9000000000,31920600,157966556.0000,5.030400
2026-01-08,4.8700000000,5.1400000000,4.8600000000,5.0800000000,36004968,180721821.1200,5.674100
2026-01-09,5.0400000000,5.4500000000,5.0300000000,5.4400000000,66751327,352793841.7300,10.519400
2026-01-12,5.5800000000,5.8200000000,5.4600000000,5.7500000000,83227204,472820360.7600,13.115800
2026-01-13,5.9300000000,6.4300000000,5.6700000000,5.8700000000,118823458,707468426.1900,18.725500
2026-01-14,5.7300000000,6.2800000000,5.7300000000,5.9600000000,104397766,633029808.1200,16.452100
2026-01-15,5.9000000000,6.0400000000,5.6600000000,5.7500000000,58577810,339665792.4000,9.231300
2026-01-16,5.7500000000,5.8000000000,5.3400000000,5.4400000000,49713600,273282389.0000,7.834400
2026-01-19,5.3800000000,5.4900000000,5.2700000000,5.3200000000,37597600,201264540.0000,5.925000
2026-01-20,5.4600000000,6.3800000000,5.4600000000,6.3800000000,123468006,750138925.2800,19.457400
2026-01-21,6.1800000000,6.3000000000,5.8600000000,6.0500000000,138915306,836724225.0600,21.891800
2026-01-22,5.9900000000,6.0900000000,5.8700000000,6.0200000000,75853800,454560979.8800,11.953900
2026-01-23,6.0200000000,6.6600000000,6.0000000000,6.4600000000,116015600,733410777.0000,18.283000
2026-01-26,6.6100000000,6.8500000000,6.2800000000,6.6800000000,100610775,657274469.7500,15.855300
2026-01-27,6.4800000000,6.5600000000,6.1100000000,6.2800000000,81906104,512562210.6800,12.907600
2026-01-28,6.2000000000,6.2700000000,5.9700000000,6.0400000000,56562700,343541157.0000,8.913800
2026-01-29,5.9400000000,6.5000000000,5.8900000000,6.1700000000,84655112,532076998.6500,13.340900
2026-01-30,6.0600000000,6.3100000000,5.9800000000,6.0700000000,58846800,358514644.0000,9.273700
2026-02-02,6.0100000000,6.4300000000,5.9800000000,6.0800000000,61608800,382083147.0000,9.709000
2026-02-03,6.1100000000,6.3800000000,6.0600000000,6.2300000000,47904000,295986993.0000,7.549200
2026-02-04,6.1700000000,6.1900000000,5.8300000000,5.9700000000,51446800,306117234.0000,8.107500
2026-02-05,5.9300000000,6.1400000000,5.8900000000,5.9600000000,34105600,205440741.0000,5.374700
2026-02-06,5.8300000000,6.0300000000,5.6800000000,5.9200000000,32525200,191948425.0000,5.125700
2026-02-09,6.0600000000,6.1600000000,5.9900000000,6.1100000000,38266300,232581011.0000,6.030400
2026-02-10,6.1600000000,6.2800000000,6.0000000000,6.2000000000,50059800,308860279.0000,7.889000
2026-02-11,6.1800000000,6.1800000000,5.9400000000,5.9700000000,39486300,237188319.9200,6.222700
2026-02-12,5.8700000000,6.0000000000,5.7700000000,5.8900000000,35343992,207357887.3600,5.569900
2026-02-13,5.9100000000,5.9300000000,5.7700000000,5.7900000000,28902242,168853846.0400,4.554700
2026-02-24,5.8000000000,5.8600000000,5.6900000000,5.8400000000,22848100,132048486.6800,3.600600
2026-02-25,5.7200000000,5.8000000000,5.6200000000,5.7100000000,32895100,187880623.0000,5.184000
2026-02-26,5.7600000000,5.7800000000,5.5700000000,5.6000000000,27257000,153579367.0000,4.295500
2026-02-27,5.6000000000,5.6800000000,5.5900000000,5.6000000000,20469800,114983233.0000,3.225900
2026-03-02,5.4900000000,5.5000000000,5.2000000000,5.2500000000,36598500,194413259.0000,5.767600
2026-03-03,5.2500000000,5.3200000000,4.8800000000,4.9000000000,38862500,196314264.0000,6.124400
2026-03-04,4.8900000000,5.0100000000,4.8600000000,5.0000000000,26833200,132975506.0000,4.228700
2026-03-05,5.0800000000,5.5500000000,5.0600000000,5.2600000000,55318300,295320357.0000,8.717700
2026-03-06,5.2100000000,5.3000000000,5.1700000000,5.2800000000,23105197,121270997.4000,3.641200
2026-03-09,5.1900000000,5.3400000000,5.1100000000,5.3000000000,24218100,126586636.0000,3.816500
2026-03-10,5.3500000000,5.4500000000,5.3000000000,5.4100000000,23037300,123921164.0000,3.630500
2026-03-11,5.4100000000,5.4500000000,5.2300000000,5.2800000000,19850800,105618195.0000,3.128300
2026-03-12,5.2500000000,5.3100000000,5.1600000000,5.1800000000,16089200,84043926.0000,2.535500
2026-03-13,5.2000000000,5.2300000000,5.1000000000,5.1300000000,17611897,90997081.4600,2.775500
2026-03-16,5.1200000000,5.2300000000,5.0600000000,5.2000000000,19647000,101251164.0000,3.096200
2026-03-17,5.2000000000,5.2600000000,5.0600000000,5.0800000000,15490500,79894464.0000,2.441200
2026-03-18,5.0900000000,5.2200000000,5.0800000000,5.2200000000,16954500,87480523.0000,2.671900
2026-03-19,5.1500000000,5.1600000000,5.0300000000,5.0700000000,17357500,88497231.0000,2.735400
2026-03-20,5.0800000000,5.1100000000,4.8100000000,4.8400000000,24712400,121634962.0000,3.894400
2026-03-23,4.7500000000,4.7800000000,4.4500000000,4.5100000000,28441100,131444462.0200,4.482100
2026-03-24,4.6400000000,4.7500000000,4.4900000000,4.7000000000,25984900,119827399.0000,4.095000
2026-03-25,4.7200000000,4.8100000000,4.7000000000,4.7900000000,18590200,88634627.0000,2.929600
