date,open,high,low,close,volume,amount,turn
2026-01-05,136.4700000000,138.7000000000,134.4400000000,137.4400000000,9020166,1235484280.3000,5.698700
2026-01-06,137.3000000000,140.7700000000,134.5800000000,139.0000000000,10636487,1462940912.7700,6.719800
2026-01-07,139.0000000000,162.5000000000,136.1000000000,158.7800000000,24172859,3543605995.4200,15.271700
2026-01-08,153.1300000000,153.1500000000,146.2500000000,147.7000000000,16323221,2433395459.7800,10.312500
2026-01-09,144.9400000000,155.9000000000,141.0600000000,150.4200000000,13543690,2023918711.0900,8.556500
2026-01-12,145.0600000000,145.9000000000,138.3100000000,142.6800000000,14080945,2003528532.9000,8.895900
2026-01-13,141.3100000000,145.6000000000,136.6600000000,141.2300000000,12358440,1743298742.2100,7.807700
2026-01-14,143.9700000000,153.0000000000,138.9100000000,145.9000000000,14447300,2088891596.8700,9.127400
2026-01-15,141.0600000000,149.9800000000,139.5000000000,148.2400000000,10703609,1549051705.2000,6.762200
2026-01-16,147.1400000000,156.8800000000,146.9900000000,153.4800000000,12694664,1935353151.7400,8.020100
2026-01-19,150.0100000000,151.0000000000,141.9800000000,142.0200000000,8907922,1293533174.0000,5.627800
2026-01-20,141.5000000000,143.5500000000,131.4000000000,134.1800000000,8787680,1203091109.0700,5.551800
2026-01-21,131.4000000000,138.4000000000,130.6000000000,137.0000000000,5353028,729034219.2800,3.381900
2026-01-22,139.6000000000,144.0000000000,137.0000000000,142.4600000000,8132650,1146087115.8300,5.138000
2026-01-23,140.7000000000,140.7400000000,135.0800000000,136.2100000000,8027738,1099707240.5100,5.071700
2026-01-26,133.5000000000,139.3900000000,133.3900000000,138.3600000000,6731301,922695196.2100,4.252600
2026-01-27,137.0000000000,140.9900000000,132.4500000000,139.9300000000,7324587,1010664107.7900,4.627500
2026-01-28,143.6600000000,155.0000000000,143.5200000000,151.3600000000,15633165,2323062391.0000,9.876600
2026-01-29,161.0000000000,164.9000000000,152.5500000000,157.0000000000,18428254,2928963540.6400,11.642400
2026-01-30,157.4700000000,172.6000000000,157.4700000000,166.0000000000,19172436,3186743429.9000,12.112600
2026-02-02,168.9900000000,177.0000000000,166.5000000000,168.0500000000,15157508,2599817469.7500,9.576100
2026-02-03,173.8000000000,193.4100000000,170.6600000000,191.4800000000,19147856,3471551019.9600,12.097100
2026-02-04,192.8600000000,199.1900000000,178.0000000000,196.0200000000,15265256,2890757764.7000,9.644100
2026-02-05,188.0000000000,191.6000000000,170.8800000000,173.7600000000,14278683,2545802349.2100,9.020900
2026-02-06,166.5000000000,178.0000000000,165.1400000000,165.3600000000,9734770,1656662541.1000,6.150100
2026-02-09,168.9300000000,185.4800000000,162.0000000000,178.5900000000,12686830,2232086603.9200,8.015200
2026-02-10,178.5000000000,182.9400000000,168.5000000000,170.0000000000,8001610,1387597980.2500,5.055200
2026-02-11,167.0000000000,169.3200000000,162.6500000000,164.0000000000,6107271,1011406360.1700,3.858400
2026-02-12,163.1000000000,177.4400000000,162.0000000000,173.7000000000,10981237,1880389940.7800,6.937600
2026-02-13,167.0000000000,169.8400000000,159.3900000000,159.9000000000,8702254,1414196155.3700,5.497800
2026-02-24,164.0000000000,184.2000000000,161.6600000000,176.0000000000,11281876,1964016357.7700,7.127600
2026-02-25,175.0000000000,175.6000000000,164.6700000000,166.9900000000,8473534,1415114656.0200,5.353300
2026-02-26,168.1500000000,171.9700000000,164.6700000000,169.9900000000,9021408,1521759215.8300,5.699500
2026-02-27,163.1800000000,164.9000000000,158.6400000000,163.6700000000,8876824,1432137739.1700,5.608100
2026-03-02,160.0100000000,188.8800000000,158.7000000000,185.4100000000,19039659,3407456662.3900,12.028700
2026-03-03,192.0000000000,194.7000000000,176.0000000000,177.0000000000,11321837,2089722850.2200,7.152800
2026-03-04,175.0000000000,184.1700000000,172.5200000000,179.9100000000,9012789,1609646413.4000,5.694000
2026-03-05,186.0000000000,191.5500000000,176.0000000000,179.6000000000,11093984,2022776790.8000,7.008900
2026-03-06,175.0000000000,179.8600000000,164.5600000000,169.0000000000,11645094,1986221066.4100,7.357000
2026-03-09,158.0300000000,160.2900000000,149.0000000000,158.9300000000,10802572,1669173157.0100,6.824700
2026-03-10,167.0000000000,183.0000000000,167.0000000000,181.0000000000,15665215,2783568461.7200,9.896800
2026-03-11,182.7400000000,197.8800000000,182.7400000000,186.2500000000,13317661,2531848435.1600,8.413700
2026-03-12,187.0000000000,191.8500000000,176.5100000000,185.6000000000,10580577,1942056608.3900,6.684500
2026-03-13,182.2600000000,192.6600000000,181.0000000000,182.4000000000,10985818,2045157913.2400,6.940500
2026-03-16,184.2500000000,188.5500000000,177.4000000000,183.8000000000,10743476,1963011069.1700,6.787400
2026-03-17,182.0000000000,183.5000000000,161.4300000000,161.9600000000,13231666,2227019868.1200,8.359400
2026-03-18,168.8800000000,175.9800000000,163.4400000000,173.8500000000,12080404,2062421443.4900,7.632000
2026-03-19,169.8400000000,186.0000000000,169.6000000000,179.2700000000,11582602,2061071187.6800,7.317500
2026-03-20,195.0000000000,198.0000000000,176.1000000000,176.6300000000,18969988,3572651901.4400,11.984700
2026-03-23,169.4000000000,178.4900000000,165.0100000000,167.7100000000,12970516,2205028849.8800,8.194400
2026-03-24,171.0000000000,183.7300000000,167.6800000000,179.2700000000,15468574,2723189344.6600,9.772600
2026-03-25,187.0000000000,196.6900000000,185.0700000000,193.3800000000,17239704,3284079800.8300,10.891500
