date,open,high,low,close,volume,amount,turn
2026-01-05,36.7700000000,38.2000000000,36.7700000000,38.2000000000,9535286,359663804.4200,7.682100
2026-01-06,38.1900000000,38.2400000000,37.4000000000,37.8300000000,8408859,317437651.8100,6.774600
2026-01-07,37.5800000000,38.2300000000,37.4800000000,37.6200000000,5926927,224212456.2600,4.775000
2026-01-08,37.6200000000,38.3700000000,37.3700000000,38.2400000000,7283689,276623741.7300,5.868100
2026-01-09,38.4000000000,38.6600000000,38.0200000000,38.5200000000,7798198,299335128.2800,6.282600
2026-01-12,38.8900000000,40.2900000000,38.7700000000,40.1800000000,14354969,569315941.3600,11.565000
2026-01-13,40.2000000000,40.2700000000,38.2400000000,38.4900000000,10863572,423600028.6800,8.752200
2026-01-14,39.2500000000,39.7800000000,38.1500000000,38.6100000000,12714018,495744801.4500,10.243000
2026-01-15,38.1100000000,44.5900000000,38.0500000000,42.6200000000,39595940,1671118157.6200,31.900300
2026-01-16,43.5400000000,44.1600000000,41.6200000000,42.4200000000,26274338,1122801267.6800,20.945800
2026-01-19,41.7200000000,41.9800000000,39.5000000000,39.6300000000,19874289,802450769.1000,15.843700
2026-01-20,39.2300000000,39.9600000000,38.2300000000,39.0000000000,14444508,561584144.1600,11.271900
2026-01-21,38.4100000000,38.9000000000,38.1000000000,38.5500000000,11234955,432510554.9500,8.767300
2026-01-22,38.9800000000,41.5500000000,38.9000000000,40.2000000000,21486844,868733236.3200,16.767500
2026-01-23,39.8200000000,39.8200000000,38.9300000000,39.6500000000,13644686,538644014.0200,10.647800
2026-01-26,39.6600000000,41.5500000000,39.2100000000,40.2600000000,20041795,810309599.2800,15.639800
2026-01-27,39.7600000000,40.0600000000,38.5000000000,39.4000000000,12544988,491338444.1600,9.789600
2026-01-28,39.5100000000,40.2800000000,37.1600000000,37.7700000000,13998193,538626235.0900,10.923600
2026-01-29,37.0000000000,37.7700000000,36.5000000000,36.5900000000,10008788,370906236.0000,7.810500
2026-01-30,36.4000000000,36.8000000000,35.2700000000,36.4900000000,7381593,266566275.2200,5.760300
2026-02-02,36.2100000000,37.0500000000,35.8000000000,35.8600000000,4243500,154716726.1000,3.311500
2026-02-03,36.2800000000,36.7500000000,35.9100000000,36.7400000000,4840640,176246455.5200,3.777400
2026-02-04,36.7500000000,37.5600000000,36.6300000000,37.0300000000,6657939,246880079.4000,5.195600
2026-02-05,36.3800000000,36.6300000000,36.0900000000,36.1000000000,3791989,137649433.0800,2.959100
2026-02-06,35.9500000000,36.6200000000,35.7800000000,36.2800000000,3233100,117183053.8300,2.523000
2026-02-09,36.6300000000,37.3700000000,36.5000000000,37.2200000000,5442557,201624523.8400,4.247200
2026-02-10,37.3500000000,38.4700000000,37.3500000000,37.4500000000,7679710,291392787.3400,5.992900
2026-02-11,37.3100000000,37.8500000000,37.0800000000,37.1000000000,4118096,153815910.4400,3.213600
2026-02-12,37.1000000000,37.7900000000,36.9800000000,37.6200000000,4698512,176266959.1400,3.666500
2026-02-13,37.4000000000,37.6600000000,36.9200000000,37.0000000000,3781150,141153132.7000,2.950700
2026-02-24,37.3700000000,37.5000000000,37.0000000000,37.3200000000,3497000,130287666.8600,2.728900
2026-02-25,37.5000000000,37.5500000000,37.2000000000,37.3000000000,4061207,151669708.6900,3.169200
2026-02-26,37.4000000000,38.0800000000,37.2700000000,37.9800000000,6320884,239111507.5700,4.932600
2026-02-27,37.3700000000,37.7600000000,37.3500000000,37.6000000000,4392158,164724852.0100,3.427500
2026-03-02,37.1800000000,37.8000000000,36.6000000000,36.8500000000,5528534,204491361.1800,4.314300
2026-03-03,37.0000000000,37.1900000000,34.5500000000,34.5700000000,6687762,238943360.7100,5.218900
2026-03-04,34.3300000000,35.0400000000,34.1300000000,34.2100000000,3869134,133486607.8800,3.019300
2026-03-05,35.1500000000,35.5000000000,34.5000000000,34.7400000000,3966362,138918939.7000,3.095200
2026-03-06,34.5800000000,34.8400000000,34.2000000000,34.6000000000,3259065,112367725.9400,2.543200
2026-03-09,34.1500000000,34.1500000000,32.4400000000,33.5000000000,6076900,200951721.3300,4.742200
2026-03-10,33.9800000000,34.8800000000,33.9800000000,34.8000000000,4984744,171617354.3300,3.889900
2026-03-11,34.8900000000,35.5400000000,34.6100000000,34.6800000000,3903438,136812114.5100,3.046100
2026-03-12,34.3900000000,34.7500000000,33.5000000000,33.7500000000,4053252,137465159.1900,3.163000
2026-03-13,33.5500000000,33.9200000000,33.2400000000,33.2900000000,2425870,81413552.3200,1.893100
2026-03-16,33.2500000000,34.0700000000,33.0100000000,33.8200000000,2757351,92167294.7300,2.151700
2026-03-17,35.8400000000,38.0000000000,34.5000000000,34.5500000000,12882989,464711849.6300,10.053400
2026-03-18,34.3400000000,34.8100000000,32.8900000000,33.5800000000,10265831,343442025.8100,8.011100
2026-03-19,32.6600000000,33.0600000000,31.7800000000,31.8600000000,6433777,208260586.0600,5.020700
2026-03-20,32.5100000000,32.5900000000,30.4500000000,30.8600000000,4681995,148500160.1400,3.653600
2026-03-23,30.3100000000,30.4900000000,28.8500000000,29.0800000000,5315752,157793173.8800,4.148200
2026-03-24,29.6600000000,30.1000000000,29.0500000000,30.1000000000,3741936,110657790.9000,2.920100
2026-03-25,30.4100000000,32.1800000000,30.3000000000,31.3100000000,6108319,191167032.1800,4.766700
