date,open,high,low,close,volume,amount,turn
2026-01-05,46.0000000000,48.4200000000,45.9100000000,48.2700000000,28860655,1369224454.8200,0.138600
2026-01-06,48.2700000000,50.2000000000,48.2700000000,49.6700000000,26641763,1316397127.1500,0.127900
2026-01-07,49.5200000000,50.8800000000,49.1400000000,50.1700000000,18997915,950266549.8200,0.091200
2026-01-08,50.0000000000,50.0000000000,48.2500000000,49.0000000000,17052285,835149102.6100,0.081900
2026-01-09,48.9900000000,49.5000000000,48.2300000000,48.8100000000,14826646,723096898.4800,0.071200
2026-01-12,48.7300000000,49.9800000000,48.2200000000,49.4400000000,21090131,1037989321.4000,0.101300
2026-01-13,49.4000000000,51.9200000000,49.2500000000,51.0300000000,21604373,1101131200.1200,0.103700
2026-01-14,50.7600000000,50.7600000000,49.4000000000,49.5800000000,22022925,1101086563.7500,0.105800
2026-01-15,49.1100000000,50.0400000000,48.6000000000,48.8300000000,17488492,861443509.7500,0.084000
2026-01-16,49.0800000000,49.2200000000,47.1200000000,47.5200000000,23606410,1127364647.8400,0.113400
2026-01-19,47.5000000000,47.8500000000,46.9800000000,47.5200000000,15315929,725937886.8000,0.073600
2026-01-20,47.5000000000,48.8800000000,47.1700000000,48.2900000000,22096717,1063045867.1700,0.106100
2026-01-21,48.2900000000,48.7500000000,47.7100000000,47.9200000000,18570896,895078274.7000,0.089200
2026-01-22,48.2000000000,48.7400000000,46.8100000000,46.9000000000,16626344,791709595.0800,0.079800
2026-01-23,46.6600000000,46.9000000000,45.0600000000,45.7300000000,43541140,1986364625.2900,0.209100
2026-01-26,45.7400000000,47.7000000000,45.5000000000,46.9300000000,36603868,1722499310.7900,0.175800
2026-01-27,47.0000000000,49.4000000000,46.8400000000,48.5000000000,36026388,1749130799.4500,0.173000
2026-01-28,48.4200000000,49.2000000000,47.7400000000,48.3400000000,26445829,1283734663.2500,0.127000
2026-01-29,48.3600000000,49.9000000000,47.8500000000,49.6200000000,31762397,1558407786.3500,0.152500
2026-01-30,49.4100000000,50.7000000000,49.0000000000,49.7200000000,21574882,1073300396.4100,0.103600
2026-02-02,48.9600000000,50.0700000000,48.0100000000,48.3400000000,28815301,1410279231.3200,0.138400
2026-02-03,48.5600000000,48.9900000000,47.5200000000,48.3100000000,20043186,965649075.0300,0.096300
2026-02-04,48.2400000000,48.9700000000,48.0600000000,48.7000000000,14791119,717127001.4900,0.071000
2026-02-05,48.8700000000,49.2900000000,47.2000000000,47.8300000000,16667157,796261330.1100,0.080000
2026-02-06,47.8300000000,48.0000000000,47.2200000000,47.4700000000,12968047,617283749.4400,0.062300
2026-02-09,48.1200000000,49.1000000000,47.5500000000,48.9700000000,14591971,708880708.3000,0.070100
2026-02-10,48.8000000000,49.3800000000,48.2800000000,49.1700000000,13629249,665815343.4600,0.065500
2026-02-11,49.1800000000,49.6600000000,48.4000000000,48.7700000000,10923111,533817310.1300,0.052500
2026-02-12,48.7800000000,48.9000000000,48.1000000000,48.1800000000,10095834,488131119.4500,0.048500
2026-02-13,48.3600000000,48.4000000000,47.3100000000,47.3900000000,11418065,544033628.3700,0.054800
2026-02-24,47.6000000000,47.7700000000,46.0800000000,46.4100000000,18157576,847841342.1800,0.087200
2026-02-25,46.4100000000,46.6900000000,45.7300000000,45.9000000000,25041297,1156406903.2700,0.120300
2026-02-26,45.9000000000,45.9600000000,44.6300000000,44.8000000000,19226018,866961089.4000,0.092300
2026-02-27,44.7200000000,45.0800000000,44.3400000000,44.4800000000,13700174,611204857.6600,0.065800
2026-03-02,44.0300000000,44.3300000000,43.3900000000,43.5900000000,24406491,1067014499.8900,0.117200
2026-03-03,43.7700000000,44.9300000000,43.1200000000,44.1200000000,29598450,1303626362.9800,0.142100
2026-03-04,43.9100000000,43.9100000000,41.7800000000,42.6100000000,28102694,1195674709.7000,0.135000
2026-03-05,42.8000000000,43.0500000000,42.3900000000,42.6300000000,22285839,951528845.0100,0.107000
2026-03-06,42.3600000000,43.1100000000,42.3000000000,42.6900000000,13237322,564901415.8800,0.063600
2026-03-09,41.9700000000,42.3600000000,41.2100000000,42.2000000000,16919124,707278919.2700,0.081300
2026-03-10,42.4200000000,42.9500000000,42.4000000000,42.6800000000,15347046,655106831.1700,0.073700
2026-03-11,42.8000000000,42.9900000000,42.3000000000,42.6100000000,12917488,550616137.3600,0.062000
2026-03-12,42.5500000000,42.7000000000,41.9400000000,42.1800000000,12945908,547131466.8200,0.062200
2026-03-13,41.9200000000,42.3400000000,41.7400000000,41.9300000000,12909497,542678278.4400,0.062000
2026-03-16,41.9000000000,42.5000000000,41.4900000000,42.1100000000,13693676,574926191.5200,0.065800
2026-03-17,42.1300000000,43.4500000000,42.1000000000,42.7300000000,25338992,1087459329.5100,0.121700
2026-03-18,42.7300000000,43.3300000000,42.3300000000,43.0800000000,17315958,742757799.0100,0.083200
2026-03-19,42.7200000000,42.8400000000,42.0000000000,42.3900000000,17826552,754512010.5400,0.085600
2026-03-20,42.3900000000,42.5000000000,41.7100000000,41.7200000000,13639090,573686535.4100,0.065500
2026-03-23,41.4200000000,41.4200000000,39.1900000000,39.4200000000,31171483,1243788399.8900,0.149700
2026-03-24,39.8100000000,39.8800000000,38.8200000000,39.2900000000,22537413,884582249.2200,0.108200
2026-03-25,39.4000000000,39.9500000000,39.0600000000,39.4900000000,20947453,825939095.2200,0.100600
