date,open,high,low,close,volume,amount,turn
2026-01-05,22.9300000000,23.0200000000,22.1500000000,22.3900000000,8544880,192084997.8000,3.231900
2026-01-06,22.4000000000,23.2000000000,22.3600000000,22.8600000000,7588948,173369445.4400,2.870400
2026-01-07,22.8200000000,23.5000000000,22.5500000000,22.9400000000,6327176,145984037.4800,2.393100
2026-01-08,22.8500000000,23.2300000000,22.7300000000,22.9800000000,5261360,120696534.9000,1.990000
2026-01-09,22.9800000000,23.5700000000,22.9300000000,23.5400000000,6660916,155128898.8000,2.519400
2026-01-12,23.8000000000,23.9400000000,23.0700000000,23.5100000000,8997380,210389801.8200,3.403100
2026-01-13,23.5000000000,24.8000000000,23.4900000000,23.6500000000,13540386,326349523.7600,5.121400
2026-01-14,23.6500000000,24.0000000000,22.4800000000,23.3800000000,13649259,318121691.6700,5.162600
2026-01-15,23.0500000000,25.7200000000,23.0500000000,25.7200000000,21771173,540178449.0000,8.234500
2026-01-16,25.7200000000,26.8000000000,25.3300000000,26.2700000000,16287908,426389176.8200,6.160600
2026-01-19,26.3500000000,26.7900000000,25.0100000000,25.3000000000,11166394,286052959.3600,4.223500
2026-01-20,25.6200000000,25.6200000000,24.6800000000,25.1900000000,8077174,202579412.8400,3.055000
2026-01-21,25.3000000000,26.6300000000,25.1900000000,25.2900000000,8525300,220230190.1800,3.224500
2026-01-22,25.3800000000,27.2200000000,25.2600000000,26.9100000000,15035297,397858651.2600,5.686800
2026-01-23,26.7000000000,27.1200000000,26.2400000000,26.7200000000,7617792,203240777.0800,2.881300
2026-01-26,26.7200000000,26.7400000000,24.0600000000,24.4400000000,14905175,375025596.9900,5.637600
2026-01-27,24.6000000000,25.3600000000,23.7000000000,24.4900000000,8701366,211827573.6300,3.291100
2026-01-28,24.5000000000,25.3800000000,24.2500000000,24.4900000000,8320860,206134299.6000,3.147200
2026-01-29,24.3000000000,24.9500000000,24.1000000000,24.2900000000,6314928,154646115.8000,2.388500
2026-01-30,24.0800000000,25.4200000000,23.9700000000,25.0900000000,9202340,227201260.9600,3.480600
2026-02-02,24.8500000000,26.2000000000,24.1300000000,25.1200000000,10682280,270093188.0000,4.040400
2026-02-03,25.2000000000,25.5800000000,24.8000000000,25.1300000000,5418788,135911350.7600,2.049600
2026-02-04,25.1900000000,26.4400000000,25.1400000000,26.1400000000,11722600,302842034.4000,4.433900
2026-02-05,25.9900000000,26.5800000000,25.7800000000,26.1500000000,9474538,249061076.3200,3.583600
2026-02-06,26.0000000000,26.4200000000,25.4800000000,26.0500000000,6026300,156626809.7200,2.279300
2026-02-09,26.0000000000,26.6500000000,25.4800000000,25.9400000000,8009448,207833025.5000,3.029400
2026-02-10,26.0700000000,26.8800000000,25.5800000000,25.6400000000,8820673,229614983.1600,3.336300
2026-02-11,25.3500000000,27.8200000000,25.3400000000,27.3000000000,21251544,571420082.3200,8.038000
2026-02-12,27.2500000000,27.2500000000,25.8300000000,26.3600000000,12029107,318162220.9600,4.549800
2026-02-13,26.8900000000,26.8900000000,25.9200000000,26.0500000000,5912886,155442890.1000,2.236400
2026-02-24,26.4700000000,27.3000000000,26.2000000000,26.9400000000,10099167,271769968.3200,3.819800
2026-02-25,26.9600000000,27.3000000000,26.6600000000,26.9700000000,5299151,143290681.0000,2.004300
2026-02-26,27.3000000000,27.5200000000,26.6100000000,27.0300000000,5907225,159572828.4200,2.234300
2026-02-27,26.9400000000,27.9000000000,26.6500000000,27.8400000000,7070505,193494263.6300,2.674300
2026-03-02,27.1900000000,27.1900000000,25.5000000000,25.5000000000,13706716,357659465.2400,5.184300
2026-03-03,25.5000000000,25.8700000000,23.8700000000,24.3000000000,10992963,270433535.9000,4.157900
2026-03-04,23.9400000000,24.3800000000,23.5000000000,23.7100000000,6879455,163923042.3000,2.602000
2026-03-05,23.9900000000,24.4700000000,23.7000000000,24.0900000000,5766378,138637681.8000,2.181000
2026-03-06,24.0700000000,24.4700000000,23.5500000000,23.9100000000,4249704,101637759.2500,1.607400
2026-03-09,23.9100000000,24.3000000000,21.9200000000,22.7800000000,10992847,248463051.6200,4.157800
2026-03-10,23.0800000000,23.2000000000,22.7000000000,23.1200000000,5850905,134488670.4100,2.213000
2026-03-11,23.1100000000,23.3000000000,22.3800000000,22.7100000000,5345331,121391490.7700,2.021800
2026-03-12,22.7300000000,23.2500000000,22.4800000000,22.7800000000,4995700,114215782.4000,1.889500
2026-03-13,22.7900000000,23.6100000000,22.7900000000,23.0400000000,5743488,133206393.6400,2.172400
2026-03-16,22.8600000000,23.0400000000,22.1600000000,22.6500000000,4627396,104219299.3600,1.750200
2026-03-17,22.6800000000,22.7300000000,22.0800000000,22.1200000000,3625458,81176896.7800,1.371300
2026-03-18,22.1700000000,22.4000000000,21.8200000000,22.3500000000,3643700,80562820.0000,1.378200
2026-03-19,22.0800000000,22.0800000000,20.7500000000,20.8600000000,8862059,188082630.0300,3.351900
2026-03-20,21.0400000000,21.2900000000,20.3500000000,20.4300000000,5944660,122412652.2000,2.248500
2026-03-23,19.9800000000,20.2400000000,18.9000000000,19.0500000000,8635067,169289544.4500,3.266100
2026-03-24,19.7300000000,20.1700000000,19.0000000000,19.8700000000,6443698,126319582.7000,2.437200
2026-03-25,19.8500000000,20.6800000000,19.8000000000,20.2100000000,4431187,89959643.4000,1.676000
