date,open,high,low,close,volume,amount,turn
2026-01-05,38.9900000000,40.4200000000,38.9900000000,40.2900000000,49111941,1959710253.8300,2.829300
2026-01-06,40.5000000000,41.4000000000,40.3800000000,40.9100000000,53890506,2201143470.9500,3.104600
2026-01-07,41.0100000000,42.2900000000,40.7700000000,41.1300000000,55269898,2288209435.3400,3.184100
2026-01-08,40.7100000000,41.5100000000,40.2800000000,40.6700000000,41448375,1693364957.8000,2.387800
2026-01-09,40.6900000000,41.6000000000,40.3100000000,41.0300000000,46095351,1892456484.0000,2.655000
2026-01-12,40.7500000000,40.7500000000,39.3800000000,40.0800000000,74913979,2987545986.8300,4.314800
2026-01-13,40.0000000000,40.6900000000,39.4100000000,39.6000000000,58543489,2332327641.3500,3.371900
2026-01-14,39.5000000000,41.1800000000,39.3100000000,40.0000000000,74461976,3008124740.3100,4.288800
2026-01-15,39.9000000000,41.5000000000,39.7200000000,40.9600000000,69808545,2864070687.8800,4.020800
2026-01-16,41.4100000000,41.9500000000,41.0600000000,41.3400000000,61622659,2553016482.1100,3.549300
2026-01-19,41.3500000000,41.6900000000,40.6200000000,41.3200000000,44874531,1850535435.7300,2.584700
2026-01-20,41.2900000000,41.5000000000,39.5100000000,39.9700000000,62359121,2503575017.2500,3.591700
2026-01-21,39.8500000000,41.1400000000,39.6100000000,40.4800000000,43135402,1750513082.1500,2.484500
2026-01-22,40.4900000000,41.4700000000,39.7000000000,39.8300000000,46406091,1864181640.0700,2.672900
2026-01-23,39.8300000000,41.6400000000,39.8300000000,41.5100000000,81802183,3352618732.5600,4.711600
2026-01-26,42.0000000000,42.1000000000,40.1600000000,40.3600000000,58415965,2385108866.6300,3.364600
2026-01-27,40.0600000000,40.2900000000,38.0100000000,39.0000000000,71579678,2773929582.3900,4.122800
2026-01-28,39.0000000000,39.0900000000,38.0700000000,38.4600000000,44256893,1701250314.6600,2.549100
2026-01-29,38.2500000000,38.5800000000,37.6600000000,37.6800000000,40179267,1523648000.4100,2.314200
2026-01-30,37.5500000000,38.1000000000,36.9000000000,37.9800000000,41101221,1544636513.0900,2.367300
2026-02-02,38.2600000000,38.3400000000,37.3700000000,37.5400000000,37750558,1425817127.8100,2.174300
2026-02-03,37.8000000000,37.9600000000,37.1700000000,37.9600000000,32150089,1209721027.9900,1.851800
2026-02-04,37.5900000000,38.0800000000,37.2100000000,37.9500000000,30950797,1163861226.2300,1.782700
2026-02-05,37.6100000000,37.8000000000,37.0500000000,37.1400000000,25938629,966798118.9000,1.494000
2026-02-06,36.3800000000,37.4400000000,35.6500000000,36.7000000000,40925386,1498045027.5700,2.357200
2026-02-09,36.9200000000,37.3600000000,36.8900000000,37.1600000000,27145539,1007149766.3600,1.563500
2026-02-10,37.1000000000,37.3600000000,36.8200000000,36.8400000000,21706170,802395432.4600,1.250200
2026-02-11,36.8400000000,37.9300000000,36.7000000000,37.3900000000,38636242,1441561721.0000,2.225300
2026-02-12,37.0200000000,37.3500000000,36.7700000000,37.1800000000,26385472,979099567.0600,1.519700
2026-02-13,37.0000000000,37.4600000000,36.7700000000,36.9100000000,23252784,863641548.5800,1.339300
2026-02-24,37.3000000000,37.9400000000,37.2100000000,37.6900000000,30848798,1160346428.7900,1.776800
2026-02-25,37.6900000000,38.5300000000,37.6200000000,38.4200000000,41955116,1606184963.4500,2.416500
2026-02-26,38.5300000000,38.6200000000,37.8300000000,38.0700000000,31381017,1191991183.0600,1.807500
2026-02-27,37.7300000000,38.0000000000,37.6600000000,37.9000000000,22894951,866153470.3600,1.318700
2026-03-02,37.0100000000,37.6500000000,36.7300000000,37.2000000000,36429511,1352160072.1400,2.098200
2026-03-03,37.2000000000,37.9800000000,36.2000000000,36.2400000000,43811626,1622593307.9700,2.523400
2026-03-04,35.9000000000,36.6300000000,35.7400000000,35.9100000000,28479404,1029060120.5000,1.640300
2026-03-05,36.6000000000,36.9000000000,36.2700000000,36.4800000000,25661059,937756226.4700,1.478000
2026-03-06,36.4100000000,36.5700000000,35.9800000000,36.3000000000,22256212,806438558.0300,1.281900
2026-03-09,35.8200000000,37.7900000000,34.8900000000,37.7300000000,62937799,2306217460.4600,3.625000
2026-03-10,37.8000000000,38.5900000000,37.7200000000,38.0600000000,43379547,1654632480.1100,2.498500
2026-03-11,38.1000000000,39.6600000000,38.1000000000,38.9600000000,75628804,2951378942.7900,4.356000
2026-03-12,38.7200000000,39.0200000000,38.3700000000,38.9800000000,43925386,1699108619.7300,2.530000
2026-03-13,38.7000000000,39.5000000000,38.4600000000,38.7300000000,45862659,1791224878.1000,2.641600
2026-03-16,38.6000000000,39.2000000000,37.9100000000,38.8400000000,37399207,1448011586.1800,2.154100
2026-03-17,38.8000000000,39.3700000000,37.7000000000,37.7300000000,36306310,1397907601.5400,2.091100
2026-03-18,37.9100000000,38.0700000000,36.3700000000,37.0100000000,36748534,1356428184.6900,2.116600
2026-03-19,36.6400000000,37.8600000000,36.5000000000,36.9800000000,33509408,1243049909.1500,1.930100
2026-03-20,37.5100000000,38.8800000000,37.3100000000,37.7000000000,67508176,2575535706.8900,3.888300
2026-03-23,37.2700000000,38.2900000000,36.9100000000,37.0400000000,50785310,1906131496.1100,2.925100
2026-03-24,37.3900000000,37.6400000000,34.9800000000,37.1400000000,49713686,1804413622.7400,2.863400
2026-03-25,37.0100000000,37.7200000000,36.7000000000,37.2000000000,37196394,1383140950.5300,2.142400
