date,open,high,low,close,volume,amount,turn
2026-01-05,21.5900000000,22.5700000000,21.3400000000,22.4800000000,13697932,303098154.8200,6.598400
2026-01-06,22.5400000000,22.5500000000,22.1600000000,22.3200000000,9454525,211324047.4900,4.554300
2026-01-07,22.2100000000,22.4500000000,21.9800000000,22.0400000000,6889829,152876864.6500,3.318900
2026-01-08,21.9900000000,22.6400000000,21.9200000000,22.3900000000,7745995,173255198.3200,3.731300
2026-01-09,22.3300000000,22.8900000000,22.3100000000,22.8600000000,11861099,268672824.8000,5.713600
2026-01-12,23.2000000000,24.1800000000,23.2000000000,24.1200000000,18971088,450500944.6200,9.138600
2026-01-13,24.2000000000,24.8200000000,23.7500000000,23.9700000000,22509300,548754014.4100,10.842900
2026-01-14,23.9000000000,25.2600000000,23.8100000000,24.4700000000,23517894,579018122.4100,11.328800
2026-01-15,24.2300000000,24.5200000000,23.8000000000,24.0800000000,11738259,282389134.5200,5.654400
2026-01-16,23.9100000000,24.0800000000,23.0000000000,23.2600000000,13271898,310562525.6700,6.393200
2026-01-19,23.2600000000,23.4900000000,22.8600000000,22.8900000000,8773267,202112819.8500,4.226200
2026-01-20,22.9800000000,23.1500000000,22.4000000000,22.6400000000,7335565,166581663.4500,3.533600
2026-01-21,22.4800000000,22.7900000000,22.3600000000,22.5500000000,5813526,131244675.4800,2.800400
2026-01-22,22.5700000000,22.8800000000,22.3800000000,22.6800000000,5523228,125060175.7700,2.660600
2026-01-23,22.6900000000,22.9000000000,22.5000000000,22.8700000000,7066351,160887260.8000,3.403900
2026-01-26,22.9000000000,23.1000000000,21.9000000000,22.3100000000,10755323,240344648.4500,5.180900
2026-01-27,22.1800000000,23.1600000000,21.6100000000,22.8800000000,12460877,278167123.1000,6.002500
2026-01-28,22.6100000000,22.6700000000,22.1100000000,22.1500000000,10430579,233240065.2400,5.024500
2026-01-29,22.1600000000,23.1600000000,21.8100000000,22.2700000000,11717989,264863862.5200,5.644700
2026-01-30,22.1800000000,22.1800000000,21.7300000000,21.7900000000,6988900,152922076.0000,3.366600
2026-02-02,21.4800000000,21.9000000000,21.2900000000,21.3000000000,6531527,140837877.9000,3.146300
2026-02-03,21.5800000000,21.7000000000,21.2700000000,21.6100000000,4572173,98279787.8800,2.202500
2026-02-04,21.5000000000,21.5700000000,21.1200000000,21.3300000000,5059900,107705720.0000,2.437400
2026-02-05,21.2300000000,21.5000000000,21.1600000000,21.2300000000,3397200,72432473.0000,1.636500
2026-02-06,21.1200000000,21.3300000000,20.9700000000,21.0800000000,4441700,94095637.0000,2.139600
2026-02-09,21.5000000000,21.9200000000,21.3700000000,21.8900000000,6821814,147967727.3600,3.286100
2026-02-10,21.9300000000,22.4300000000,21.8000000000,22.2100000000,6649501,147461292.1900,3.203100
2026-02-11,22.3000000000,22.3000000000,21.9300000000,21.9400000000,3912500,86310961.7800,1.884700
2026-02-12,21.9900000000,22.3300000000,21.8300000000,22.1600000000,4100504,90592723.9600,1.975300
2026-02-13,22.0100000000,22.8200000000,22.0100000000,22.2800000000,5599602,126007377.2700,2.697400
2026-02-24,22.5200000000,22.7000000000,21.8000000000,22.2500000000,5774103,127549635.0600,2.781400
2026-02-25,22.2600000000,22.3700000000,22.1100000000,22.2300000000,5083983,113009855.6500,2.449000
2026-02-26,22.2200000000,22.2600000000,21.9400000000,22.0000000000,3490676,76999293.1400,1.681500
2026-02-27,21.9000000000,22.3500000000,21.8600000000,22.3200000000,4739420,105209383.6000,2.283000
2026-03-02,22.0000000000,22.1500000000,21.3400000000,21.5300000000,6456793,139620543.8100,3.110300
2026-03-03,21.5000000000,21.9800000000,20.4600000000,20.5100000000,7898495,166730053.6500,3.804800
2026-03-04,20.1500000000,20.4500000000,19.9800000000,20.0700000000,5629576,113600559.4600,2.711800
2026-03-05,20.5000000000,20.8200000000,20.3900000000,20.6000000000,4850101,99947833.5900,2.336300
2026-03-06,20.4800000000,20.7300000000,20.4300000000,20.6400000000,3099300,63866165.0000,1.493000
2026-03-09,20.3000000000,20.9100000000,20.1000000000,20.7600000000,4951900,101284500.0000,2.385400
2026-03-10,20.9600000000,21.3700000000,20.8200000000,21.0300000000,4228593,89082616.4300,2.037000
2026-03-11,21.0200000000,21.2700000000,20.7700000000,20.8400000000,3737140,78377525.3900,1.800200
2026-03-12,20.9000000000,20.9000000000,20.5200000000,20.6300000000,3139000,64811599.0000,1.512100
2026-03-13,20.4300000000,20.8500000000,20.2600000000,20.3400000000,3813400,78277344.0000,1.837000
2026-03-16,20.3100000000,20.4500000000,20.1600000000,20.4300000000,3898980,79168895.5000,1.878200
2026-03-17,20.4400000000,20.5500000000,20.0300000000,20.0700000000,3963878,80314935.3900,1.909400
2026-03-18,20.1500000000,20.5000000000,20.0000000000,20.4600000000,3544589,71720144.4600,1.707500
2026-03-19,20.2600000000,20.3900000000,19.9700000000,20.0200000000,3336190,67146936.2000,1.607100
2026-03-20,20.0200000000,20.1400000000,19.0300000000,19.0500000000,5914921,115005346.4200,2.849300
2026-03-23,18.6600000000,18.8300000000,17.7000000000,17.8700000000,6304985,115330315.6500,3.037200
2026-03-24,18.2500000000,18.5500000000,17.8500000000,18.5500000000,4637677,84578380.8100,2.234000
2026-03-25,18.6800000000,18.8800000000,18.5600000000,18.8100000000,3627276,68047263.4400,1.747300
