date,open,high,low,close,volume,amount,turn
2026-01-05,12.2800000000,12.8500000000,12.2800000000,12.7900000000,38431500,487380754.0000,6.604600
2026-01-06,12.9600000000,13.2300000000,12.8200000000,13.1300000000,46004500,602400563.0000,7.906100
2026-01-07,13.1300000000,13.1300000000,12.8100000000,12.9100000000,36711200,475130622.0000,6.309000
2026-01-08,12.8800000000,13.0300000000,12.8100000000,12.9500000000,25630000,331652414.0000,4.404600
2026-01-09,12.9400000000,13.0600000000,12.7700000000,13.0500000000,29534500,381992199.0000,5.075700
2026-01-12,13.0500000000,13.4500000000,13.0000000000,13.3500000000,44789722,593997818.9400,7.697300
2026-01-13,13.3500000000,13.3500000000,12.7600000000,12.7800000000,34247576,443567021.7200,5.885600
2026-01-14,12.7700000000,13.2200000000,12.7500000000,13.0100000000,32801176,427394027.2600,5.637000
2026-01-15,12.9000000000,13.1300000000,12.8500000000,13.0700000000,20962600,273061983.0000,3.602500
2026-01-16,13.1000000000,13.1700000000,12.9000000000,13.0800000000,20604556,268747660.7600,3.541000
2026-01-19,13.0000000000,13.1300000000,12.9700000000,13.0600000000,17583400,229428180.0000,3.021800
2026-01-20,13.1000000000,13.1000000000,12.5200000000,12.6800000000,24726700,314430658.0000,4.249400
2026-01-21,12.5800000000,13.1000000000,12.5400000000,13.0500000000,22208969,286996162.2000,3.816700
2026-01-22,13.0200000000,13.2300000000,12.9200000000,13.1900000000,19450200,255357190.0000,3.342600
2026-01-23,13.2200000000,13.3900000000,13.0400000000,13.3900000000,25090000,332649577.0000,4.311800
2026-01-26,13.4500000000,13.4600000000,12.7200000000,12.8900000000,26480300,343577035.0000,4.550800
2026-01-27,12.7800000000,12.9000000000,12.1800000000,12.8900000000,21282950,267352526.0000,3.657600
2026-01-28,12.8900000000,12.8900000000,12.5700000000,12.6300000000,13689500,173344714.0000,2.352600
2026-01-29,12.5700000000,13.5700000000,12.4300000000,12.7000000000,44231500,570217346.0000,7.601400
2026-01-30,12.5000000000,12.6800000000,12.1600000000,12.3000000000,30585800,377530286.0000,5.256300
2026-02-02,12.2100000000,12.3600000000,11.9300000000,11.9400000000,18528600,224729057.0000,3.184200
2026-02-03,12.0400000000,12.2600000000,11.9100000000,12.2400000000,14718700,178857263.0000,2.529500
2026-02-04,12.2400000000,12.3900000000,12.1300000000,12.2800000000,10152724,124145413.2800,1.744800
2026-02-05,12.2100000000,12.2300000000,12.0000000000,12.0300000000,10398400,125737370.0000,1.787000
2026-02-06,11.9600000000,12.2900000000,11.9100000000,12.1500000000,10168300,123744215.0000,1.747500
2026-02-09,12.3100000000,12.4800000000,12.2600000000,12.4600000000,11131900,137818296.0000,1.913100
2026-02-10,12.4100000000,12.4800000000,12.3400000000,12.3900000000,7533400,93500798.0000,1.294700
2026-02-11,12.3900000000,12.4900000000,12.2900000000,12.3300000000,7250700,89809855.0000,1.246100
2026-02-12,12.3100000000,12.4800000000,12.2700000000,12.3800000000,8895700,110418751.0000,1.528800
2026-02-13,12.3500000000,12.5700000000,12.3300000000,12.4300000000,10690400,133299628.0000,1.837200
2026-02-24,12.5200000000,13.6100000000,12.4700000000,13.2600000000,50906915,667799479.1800,8.748600
2026-02-25,12.9900000000,13.6800000000,12.9900000000,13.5000000000,50588334,681562074.3600,8.693900
2026-02-26,13.5100000000,13.7500000000,13.4400000000,13.7300000000,35652320,483705006.0000,6.127000
2026-02-27,13.6000000000,14.0300000000,13.4000000000,13.9100000000,50069859,691288982.3900,8.604800
2026-03-02,13.5000000000,13.8000000000,13.3100000000,13.3200000000,38757519,522180503.6100,6.660700
2026-03-03,13.3900000000,13.6500000000,12.9100000000,12.9300000000,30621282,406766824.2800,5.262400
2026-03-04,12.8300000000,13.0300000000,12.6000000000,12.6500000000,20517359,262069737.7600,3.526000
2026-03-05,12.9000000000,13.2000000000,12.8200000000,12.9500000000,18908318,246102226.8400,3.249500
2026-03-06,12.8000000000,13.0200000000,12.5100000000,12.9300000000,16766784,215564202.6800,2.881500
2026-03-09,12.6600000000,12.6600000000,12.1000000000,12.4000000000,21795886,268115870.1200,3.745700
2026-03-10,12.6900000000,13.6400000000,12.6900000000,13.6400000000,27110700,366112732.3200,4.659100
2026-03-11,13.6900000000,13.9200000000,13.3900000000,13.8300000000,66404599,909259083.9900,11.412000
2026-03-12,13.7700000000,13.8600000000,13.5800000000,13.6900000000,35875126,492111909.4600,6.165300
2026-03-13,13.6800000000,13.6900000000,13.2200000000,13.2800000000,25076800,336480689.0000,4.309600
2026-03-16,13.2000000000,14.4800000000,13.2000000000,14.1500000000,59308500,828913402.3500,10.192500
2026-03-17,14.1500000000,14.1600000000,13.5900000000,13.6200000000,29942059,413472684.8300,5.145700
2026-03-18,13.8800000000,13.8900000000,13.4800000000,13.8600000000,25702921,352998835.4600,4.417200
2026-03-19,13.5800000000,13.9600000000,13.5200000000,13.6600000000,22971900,314287487.4500,3.947800
2026-03-20,13.7500000000,13.8500000000,12.9000000000,12.9600000000,34681255,464450274.6000,5.960100
2026-03-23,12.5900000000,12.8500000000,11.8700000000,12.0000000000,32769328,404616142.5600,5.631600
2026-03-24,12.5600000000,12.6100000000,11.7700000000,12.3300000000,26879600,326368177.1000,4.619400
2026-03-25,12.4100000000,12.9600000000,12.4100000000,12.6400000000,26947518,341618777.9800,4.631100
