date,open,high,low,close,volume,amount,turn
2026-01-05,4.6500000000,4.7300000000,4.5900000000,4.6700000000,461946848,2156976468.8100,5.090300
2026-01-06,4.6300000000,5.0400000000,4.6000000000,4.9600000000,911276822,4398023806.8000,10.041600
2026-01-07,4.8400000000,5.0500000000,4.7700000000,4.9200000000,703778196,3462117575.3900,7.755100
2026-01-08,4.8500000000,5.1900000000,4.8100000000,5.0300000000,749851301,3712240080.0900,8.262800
2026-01-09,4.9400000000,5.1900000000,4.9300000000,5.1600000000,769478597,3928888150.9300,8.479100
2026-01-12,5.1300000000,5.4000000000,5.0700000000,5.3600000000,982456863,5150566053.5300,10.825900
2026-01-13,5.2600000000,5.8500000000,5.1500000000,5.2800000000,1064745350,5784222938.4800,11.732700
2026-01-14,5.1000000000,5.2900000000,5.0000000000,5.0300000000,798709119,4105665467.7800,8.801200
2026-01-15,5.0000000000,5.1200000000,4.8400000000,4.8700000000,503474271,2484799053.8200,5.547900
2026-01-16,4.8500000000,4.9000000000,4.6800000000,4.7100000000,440428438,2090695928.9900,4.853200
2026-01-19,4.7100000000,4.8800000000,4.6600000000,4.8200000000,370270211,1772058122.7600,4.080100
2026-01-20,4.7900000000,5.0700000000,4.7300000000,4.8900000000,480809334,2353746547.9500,5.298200
2026-01-21,4.7600000000,4.8100000000,4.6000000000,4.6600000000,407394384,1904588227.6300,4.489200
2026-01-22,4.6300000000,4.7100000000,4.6000000000,4.6700000000,247989209,1152028913.6100,2.732700
2026-01-23,4.6600000000,4.7400000000,4.6400000000,4.7100000000,241770755,1135291185.6900,2.664100
2026-01-26,4.6300000000,4.6400000000,4.4700000000,4.5300000000,383925108,1743662416.1200,4.230600
2026-01-27,4.5000000000,4.5000000000,4.3400000000,4.4100000000,247321700,1088803223.7500,2.725300
2026-01-28,4.3700000000,4.4700000000,4.3600000000,4.3900000000,158242686,696373456.6900,1.743700
2026-01-29,4.3700000000,4.5100000000,4.2600000000,4.5100000000,307186754,1360670151.5700,3.385000
2026-01-30,4.5200000000,4.5500000000,4.4000000000,4.4000000000,229360798,1024806682.6600,2.527400
2026-02-02,4.3500000000,4.5100000000,4.3400000000,4.4300000000,205826495,917472965.1800,2.268100
2026-02-03,4.4300000000,4.4900000000,4.4100000000,4.4600000000,196918581,876085989.6300,2.169900
2026-02-04,4.4500000000,4.5400000000,4.4100000000,4.5400000000,246572854,1110529847.1700,2.717000
2026-02-05,4.5100000000,4.7500000000,4.4900000000,4.7500000000,470161052,2195522524.6500,5.180800
2026-02-06,4.7500000000,4.7600000000,4.5400000000,4.6100000000,306094993,1409870261.4800,3.372900
2026-02-09,4.5700000000,4.6100000000,4.5200000000,4.5900000000,203753490,929177092.5000,2.245200
2026-02-10,4.5800000000,4.5800000000,4.4600000000,4.4700000000,215224482,968193420.0600,2.371600
2026-02-11,4.4500000000,4.5200000000,4.4200000000,4.4500000000,124953741,559043793.2500,1.376900
2026-02-12,4.4600000000,4.4700000000,4.3500000000,4.3500000000,172167514,754669022.5600,1.897200
2026-02-13,4.3600000000,4.4200000000,4.3100000000,4.3100000000,107129815,467151281.1000,1.180500
2026-02-24,4.3200000000,4.3800000000,4.2900000000,4.3200000000,109037370,471514559.7500,1.201500
2026-02-25,4.3200000000,4.3500000000,4.3100000000,4.3300000000,105389458,456783999.5000,1.161300
2026-02-26,4.3400000000,4.3400000000,4.2200000000,4.2400000000,154869727,659855403.3200,1.706500
2026-02-27,4.2200000000,4.2600000000,4.2100000000,4.2500000000,104466237,442515654.8700,1.151100
2026-03-02,4.1900000000,4.2000000000,4.1000000000,4.1400000000,174176617,721910780.5900,1.919300
2026-03-03,4.1400000000,4.2400000000,4.0500000000,4.1800000000,242383744,1004063346.2800,2.670900
2026-03-04,4.1000000000,4.1100000000,4.0200000000,4.0400000000,162505525,658594954.8700,1.790700
2026-03-05,4.0600000000,4.1500000000,4.0600000000,4.1100000000,147646106,607777971.8000,1.626900
2026-03-06,4.0800000000,4.1700000000,4.0600000000,4.1600000000,113155618,467144378.1200,1.246900
2026-03-09,4.1200000000,4.1500000000,4.0600000000,4.1000000000,110475032,452121678.8800,1.217400
2026-03-10,4.1200000000,4.1300000000,4.0900000000,4.1100000000,79036508,324605926.4400,0.870900
2026-03-11,4.1100000000,4.1200000000,4.0700000000,4.0800000000,89449813,365411616.0400,0.985700
2026-03-12,4.0700000000,4.1000000000,4.0400000000,4.0600000000,94107364,382564278.2100,1.037000
2026-03-13,4.0400000000,4.0800000000,4.0000000000,4.0100000000,112802400,455158201.0000,1.243000
2026-03-16,4.0200000000,4.0600000000,4.0000000000,4.0300000000,81264512,327371959.3600,0.895500
2026-03-17,4.0200000000,4.1000000000,4.0200000000,4.0200000000,124497413,505226237.5900,1.371900
2026-03-18,4.0200000000,4.0300000000,3.9300000000,3.9800000000,129423078,512987120.3300,1.426100
2026-03-19,3.9400000000,4.1000000000,3.9000000000,4.0000000000,185490910,740247096.2900,2.044000
2026-03-20,3.9400000000,3.9800000000,3.8500000000,3.8500000000,137587020,537775253.5200,1.516100
2026-03-23,3.7800000000,3.8100000000,3.6500000000,3.6600000000,149092496,556380347.3600,1.642900
2026-03-24,3.7100000000,3.7500000000,3.6600000000,3.7500000000,111370951,413065860.1900,1.227200
2026-03-25,3.7400000000,4.0700000000,3.7300000000,3.9300000000,220089629,857265418.9800,2.425200
