date,open,high,low,close,volume,amount,turn
2026-01-05,6.1300000000,6.3800000000,6.1300000000,6.2000000000,22379120,139632951.6000,3.883900
2026-01-06,6.1900000000,6.4800000000,6.1600000000,6.3700000000,29799440,189603557.8000,5.171700
2026-01-07,6.3500000000,6.3600000000,6.1700000000,6.2000000000,14558882,90599842.9800,2.526700
2026-01-08,6.1900000000,6.4400000000,6.1500000000,6.3100000000,16328380,102565714.4000,2.833800
2026-01-09,6.2900000000,6.8500000000,6.2800000000,6.7900000000,33339200,219165002.8000,5.786000
2026-01-12,6.7600000000,6.8300000000,6.6400000000,6.7000000000,17008580,114266292.4000,2.951800
2026-01-13,6.6900000000,6.6900000000,6.5400000000,6.5500000000,12059280,79639378.0000,2.092900
2026-01-14,6.5400000000,6.6800000000,6.4100000000,6.5600000000,14506460,94682086.4000,2.517600
2026-01-15,6.5000000000,6.5000000000,6.3000000000,6.4200000000,10954800,69848492.4000,1.901200
2026-01-16,6.4100000000,6.4600000000,6.3000000000,6.3400000000,8468920,53930311.8000,1.469800
2026-01-19,6.3300000000,6.4200000000,6.3100000000,6.4000000000,6532180,41590611.2000,1.133700
2026-01-20,6.3800000000,6.5600000000,6.3400000000,6.4900000000,12307260,79282389.6000,2.135900
2026-01-21,6.4500000000,6.6300000000,6.4300000000,6.5400000000,10471184,68468352.7200,1.817300
2026-01-22,6.5400000000,6.6300000000,6.4700000000,6.5900000000,8669880,57025357.2000,1.504700
2026-01-23,6.6100000000,6.6100000000,6.4600000000,6.4800000000,8144120,52999639.8000,1.413400
2026-01-26,6.4400000000,6.5600000000,6.3600000000,6.4300000000,10558540,67866166.2000,1.832400
2026-01-27,6.3900000000,6.4800000000,6.3200000000,6.4300000000,7628960,48923519.6000,1.324000
2026-01-28,6.4200000000,6.5900000000,6.3600000000,6.3900000000,7437280,48076085.8000,1.290700
2026-01-29,6.3900000000,6.5200000000,6.3100000000,6.4900000000,9231420,59650020.2000,1.602100
2026-01-30,6.4400000000,6.5800000000,6.3900000000,6.5500000000,8891140,57857662.8000,1.543100
2026-02-02,6.4900000000,6.6300000000,6.3400000000,6.3600000000,9482280,61770490.8000,1.645700
2026-02-03,6.4500000000,6.4600000000,6.3600000000,6.3800000000,9133900,58530283.4000,1.585200
2026-02-04,6.3800000000,6.5800000000,6.3800000000,6.5600000000,9555980,62280948.6000,1.658400
2026-02-05,6.5400000000,6.6600000000,6.5100000000,6.5800000000,7032160,46431661.4000,1.220400
2026-02-06,6.5500000000,6.6800000000,6.5300000000,6.6200000000,8059020,53378616.6000,1.398600
2026-02-09,6.6400000000,6.6900000000,6.5700000000,6.6200000000,6598940,43596902.6000,1.145300
2026-02-10,6.6200000000,6.6900000000,6.5800000000,6.6300000000,5278540,35066393.8000,0.916100
2026-02-11,6.6700000000,6.6700000000,6.5300000000,6.5500000000,5260200,34584368.0000,0.912900
2026-02-12,6.5400000000,6.5500000000,6.2900000000,6.3500000000,7156340,45711371.8000,1.242000
2026-02-13,6.3500000000,6.4500000000,6.3500000000,6.3500000000,6210280,39675813.8000,1.077800
2026-02-24,6.3800000000,6.4300000000,6.3000000000,6.4100000000,4589580,29303543.6000,0.796500
2026-02-25,6.3900000000,6.5100000000,6.3800000000,6.4200000000,5042160,32458318.4000,0.875100
2026-02-26,6.4600000000,6.4800000000,6.3200000000,6.3500000000,4820580,30762236.0000,0.836600
2026-02-27,6.3400000000,6.3700000000,6.3100000000,6.3300000000,4234060,26805112.6000,0.734800
2026-03-02,6.2300000000,6.3400000000,5.9700000000,5.9800000000,10731560,65261494.0000,1.862500
2026-03-03,5.9800000000,6.0800000000,5.8200000000,5.8400000000,8754220,52033457.2000,1.519300
2026-03-04,5.8000000000,5.8500000000,5.7000000000,5.7600000000,7296580,42105988.4000,1.266300
2026-03-05,5.8400000000,5.9100000000,5.7900000000,5.8200000000,4881660,28497654.2000,0.847200
2026-03-06,5.8000000000,5.9900000000,5.7900000000,5.9600000000,5284140,31285869.6000,0.917100
2026-03-09,5.9000000000,5.9800000000,5.8300000000,5.9100000000,6016180,35546274.8000,1.044100
2026-03-10,5.9600000000,6.0800000000,5.9500000000,6.0300000000,5947560,35731707.6000,1.032200
2026-03-11,6.0500000000,6.0600000000,5.9100000000,5.9500000000,5500500,32807661.6000,0.954600
2026-03-12,5.9500000000,5.9800000000,5.8800000000,5.8900000000,3398060,20123334.2000,0.589700
2026-03-13,5.9100000000,6.0600000000,5.8500000000,5.9500000000,6218780,37198292.4000,1.079300
2026-03-16,5.9200000000,6.1100000000,5.9200000000,5.9800000000,5310200,31903514.8000,0.921600
2026-03-17,6.0000000000,6.1100000000,5.9500000000,5.9700000000,5850840,35258358.6000,1.015400
2026-03-18,5.9700000000,6.0200000000,5.8900000000,6.0200000000,4049300,24140802.0000,0.702800
2026-03-19,5.9800000000,6.0100000000,5.7700000000,5.8000000000,6351960,37308431.4000,1.102400
2026-03-20,5.8100000000,5.8500000000,5.5700000000,5.5700000000,5447862,30942022.8500,0.945500
2026-03-23,5.5700000000,5.5700000000,5.1900000000,5.2300000000,8710060,46818264.8000,1.511600
2026-03-24,5.3300000000,5.5400000000,5.2700000000,5.5300000000,9661570,52464106.2000,1.676800
2026-03-25,5.5500000000,5.6100000000,5.5400000000,5.6000000000,5951800,33239968.0000,1.032900
