date,open,high,low,close,volume,amount,turn
2026-01-05,10.8500000000,11.4500000000,10.8500000000,11.4000000000,46175800,519625691.8300,12.254300
2026-01-06,11.3900000000,11.5000000000,11.2500000000,11.3600000000,33670272,382738826.8000,8.935500
2026-01-07,11.3900000000,11.5600000000,11.3400000000,11.4500000000,30029744,343945476.6800,7.969400
2026-01-08,11.4400000000,11.5800000000,11.4000000000,11.5200000000,26929916,310178904.1900,7.146700
2026-01-09,11.5200000000,11.7200000000,11.4400000000,11.6800000000,34512043,399474535.1600,9.158900
2026-01-12,11.6900000000,11.6900000000,11.4600000000,11.6600000000,32830016,379232281.8400,8.712500
2026-01-13,11.6300000000,12.1100000000,11.6300000000,11.7700000000,71384153,847893662.9300,18.944100
2026-01-14,11.8000000000,11.8800000000,11.4500000000,11.6800000000,46132797,539662867.9700,12.242800
2026-01-15,11.6000000000,11.6000000000,11.3700000000,11.4500000000,26423512,302908460.8400,7.012300
2026-01-16,11.4500000000,11.5400000000,11.3200000000,11.5200000000,21656112,247827877.8400,5.747200
2026-01-19,11.4800000000,11.7200000000,11.4000000000,11.6900000000,21207616,246560080.7300,5.628100
2026-01-20,11.6600000000,11.9700000000,11.5600000000,11.6700000000,27653060,324601675.2800,7.338600
2026-01-21,11.6400000000,11.6400000000,11.4300000000,11.5200000000,19417470,223977394.0300,5.153100
2026-01-22,11.5500000000,11.7200000000,11.5000000000,11.7200000000,21563796,251365047.2600,5.722700
2026-01-23,11.8800000000,12.0700000000,11.8200000000,11.9900000000,49831669,595317924.1800,13.224500
2026-01-26,12.1400000000,13.1900000000,12.1200000000,13.1900000000,59587927,760247810.6100,15.813600
2026-01-27,13.5000000000,14.4700000000,13.2500000000,13.8400000000,150120831,2051026276.0700,39.839500
2026-01-28,13.1900000000,13.5000000000,12.9000000000,12.9500000000,93802461,1232383679.8800,24.893500
2026-01-29,12.7500000000,12.7500000000,12.2500000000,12.3600000000,62817652,780229082.2000,16.670700
2026-01-30,12.2100000000,12.5000000000,11.7200000000,11.8700000000,48320984,581102322.0600,12.823600
2026-02-02,11.7300000000,12.1000000000,11.6300000000,11.6400000000,35285564,419058673.5200,9.364200
2026-02-03,11.8400000000,11.8600000000,11.5100000000,11.8300000000,30075234,351393118.8800,7.981400
2026-02-04,11.7400000000,12.0200000000,11.7100000000,12.0100000000,28854768,343492128.9200,7.657600
2026-02-05,11.9200000000,12.1500000000,11.8600000000,11.9500000000,30264348,364084434.4800,8.031600
2026-02-06,13.1500000000,13.1500000000,12.9900000000,13.1500000000,52236698,686765254.7000,13.862700
2026-02-09,13.0200000000,13.4200000000,12.6600000000,13.0800000000,103703256,1356972189.6300,27.521000
2026-02-10,12.9500000000,13.3100000000,12.9000000000,12.9700000000,52626232,686883832.4000,13.966100
2026-02-11,12.9100000000,13.0800000000,12.6200000000,12.6200000000,41195904,525979545.1200,10.932700
2026-02-12,12.6400000000,12.6400000000,12.3500000000,12.3900000000,26081724,324557548.7600,6.921600
2026-02-13,12.4600000000,12.5200000000,12.2700000000,12.2900000000,20960680,259671256.0000,5.562600
2026-02-24,12.2600000000,12.3900000000,12.2200000000,12.3300000000,19308748,237707927.4400,5.124200
2026-02-25,12.3400000000,12.5100000000,12.2500000000,12.4800000000,31462928,391140517.9200,8.349700
2026-02-26,12.5000000000,12.6600000000,12.2400000000,12.3300000000,33178912,411814640.9800,8.805100
2026-02-27,12.2200000000,12.3500000000,12.2000000000,12.3400000000,16098888,197760190.3200,4.272400
2026-03-02,12.1300000000,12.1400000000,11.5100000000,11.5600000000,39067906,456610288.4200,10.367900
2026-03-03,11.5600000000,11.6800000000,11.1000000000,11.1100000000,27251291,309046186.1700,7.232000
2026-03-04,11.0000000000,11.2100000000,10.9500000000,11.1200000000,15915768,176662077.5200,4.223800
2026-03-05,11.2400000000,11.3000000000,11.1800000000,11.2300000000,13129995,147551937.6000,3.484500
2026-03-06,11.1900000000,11.4600000000,11.1100000000,11.3900000000,15750679,179232415.1300,4.180000
2026-03-09,11.2100000000,11.3600000000,11.1300000000,11.3300000000,13666324,153661442.4400,3.626800
2026-03-10,11.4000000000,11.4800000000,11.3800000000,11.4400000000,11887595,135881822.4900,3.154800
2026-03-11,11.4200000000,11.4300000000,11.2200000000,11.2900000000,12559491,141744091.0800,3.333100
2026-03-12,11.2500000000,11.2900000000,11.1100000000,11.1600000000,10480668,117162818.0000,2.781400
2026-03-13,11.1100000000,11.3200000000,11.0800000000,11.1500000000,12892009,144482129.0000,3.421300
2026-03-16,11.2000000000,11.2400000000,11.1000000000,11.2000000000,10614036,118562251.4400,2.816800
2026-03-17,11.2000000000,11.3100000000,11.0800000000,11.1000000000,13648910,152984427.2400,3.622200
2026-03-18,11.0800000000,11.2400000000,10.9800000000,11.2300000000,10598339,117616208.1000,2.812600
2026-03-19,11.1100000000,11.1900000000,10.8500000000,10.9500000000,13963959,153414396.1500,3.705800
2026-03-20,10.9500000000,11.1200000000,10.7100000000,10.7300000000,12247326,133093439.3100,3.250200
2026-03-23,10.5400000000,10.5900000000,10.0800000000,10.1900000000,17721824,183082190.5200,4.703100
2026-03-24,10.3400000000,10.5900000000,10.2500000000,10.5800000000,19968706,208069782.6800,6.016000
2026-03-25,10.7600000000,10.7700000000,10.6100000000,10.7200000000,12973348,138737994.0400,3.908500
